latitude,longitude,gravity_anomaly_mGal
64.158067,53.000000,23.843669
64.158067,54.000000,2.514728
64.158067,55.000000,23.110755
64.158067,56.000000,51.505599
64.158067,57.000000,0.952784
64.158067,58.000000,-39.078234
64.158067,59.000000,22.601203
64.158067,60.000000,48.540728
64.158067,61.000000,35.600866
64.158067,62.000000,15.071000
64.158067,63.000000,3.825171
64.158067,64.000000,-22.764401
64.158067,65.000000,-1.085767
64.158067,66.000000,-5.118055
64.158067,67.000000,10.601977
64.158067,68.000000,-28.163313
64.158067,69.000000,22.575675
64.158067,70.000000,26.091828
64.158067,71.000000,13.118809
64.158067,72.000000,18.512528
64.158067,73.000000,28.219580
64.158067,74.000000,14.536460
64.158067,75.000000,-36.875196
64.158067,76.000000,-26.128481
64.158067,77.000000,-8.474125
64.158067,78.000000,2.749633
64.158067,79.000000,14.182094
64.158067,80.000000,7.026446
64.158067,81.000000,-13.927289
64.158067,82.000000,-3.756350
64.158067,83.000000,-14.166451
64.158067,84.000000,15.204742
64.158067,85.000000,0.267571
64.158067,86.000000,-7.111467
64.158067,87.000000,2.532442
64.158067,88.000000,-18.365674
64.158067,89.000000,-21.461707
64.158067,90.000000,11.013128
64.158067,91.000000,15.754109
64.158067,92.000000,30.296944
64.158067,93.000000,13.541301
64.158067,94.000000,-22.808280
64.158067,95.000000,-36.481444
64.158067,96.000000,-20.708260
64.158067,97.000000,12.955910
64.158067,98.000000,12.910336
64.158067,99.000000,-8.173396
64.158067,100.000000,-27.758519
64.158067,101.000000,-27.825237
64.158067,102.000000,-43.151583
64.158067,103.000000,-21.887545
64.158067,104.000000,16.455152
64.158067,105.000000,2.014727
64.158067,106.000000,17.862811
64.158067,107.000000,-46.408547
64.158067,108.000000,7.663401
64.158067,109.000000,-11.457070
64.158067,110.000000,-10.394487
64.158067,111.000000,2.827744
64.158067,112.000000,8.139014
64.158067,113.000000,-11.934733
64.158067,114.000000,24.324828
64.158067,115.000000,-4.089009
64.158067,116.000000,-21.641042
64.158067,117.000000,-1.061449
64.158067,118.000000,-27.129355
64.158067,119.000000,10.989591
64.158067,120.000000,-33.440810
64.158067,121.000000,-24.558768
64.158067,122.000000,-23.749948
64.158067,123.000000,-27.062691
64.158067,124.000000,-27.956302
64.158067,125.000000,-42.022183
64.158067,126.000000,-54.848483
64.158067,127.000000,-35.282094
64.158067,128.000000,12.326051
64.158067,129.000000,-5.045051
64.158067,130.000000,7.406406
64.158067,131.000000,-18.712450
64.158067,132.000000,-22.463400
64.158067,133.000000,80.038582
64.158067,134.000000,93.895851
64.158067,135.000000,72.480599
64.158067,136.000000,21.312600
64.158067,137.000000,13.758280
64.158067,138.000000,29.108951
64.158067,139.000000,43.829720
64.158067,140.000000,42.953704
64.158067,141.000000,11.010283
64.158067,142.000000,-13.498641
64.158067,143.000000,-21.403422
64.158067,144.000000,51.844933
64.158067,145.000000,-22.657551
64.158067,146.000000,29.240775
64.158067,147.000000,41.450444
64.158067,148.000000,11.202126
64.158067,149.000000,21.024556
64.158067,150.000000,40.688968
64.158067,151.000000,19.683490
64.158067,152.000000,-3.549734
64.158067,153.000000,35.866908
64.158067,154.000000,17.198134
64.158067,155.000000,-5.748681
64.158067,156.000000,29.952399
64.158067,157.000000,55.818924
64.158067,158.000000,35.432196
64.158067,159.000000,0.331253
64.158067,160.000000,79.280358
64.158067,161.000000,-1.544358
64.158067,162.000000,12.568873
64.158067,163.000000,44.593031
64.158067,164.000000,33.937076
64.158067,165.000000,26.131014
64.158067,166.000000,17.763606
64.158067,167.000000,37.619370
64.158067,168.000000,66.018745
64.158067,169.000000,11.227230
64.158067,170.000000,-10.790534
64.158067,171.000000,7.137283
64.158067,172.000000,10.342437
64.158067,173.000000,8.614541
64.158067,174.000000,1.717341
64.158067,175.000000,70.480479
64.158067,176.000000,-32.400504
64.158067,177.000000,-25.859288
64.158067,178.000000,-26.734720
64.158067,179.000000,3.005368
64.158067,180.000000,17.608178
62.733956,-180.000000,4.497408
62.733956,-179.000000,27.345847
62.733956,-178.000000,32.513420
62.733956,-177.000000,9.698082
62.733956,-176.000000,28.266371
62.733956,-175.000000,22.050779
62.733956,-174.000000,-0.347928
62.733956,-173.000000,7.656687
62.733956,-172.000000,15.873155
62.733956,-171.000000,32.920538
62.733956,-170.000000,15.415327
62.733956,-169.000000,17.122466
62.733956,-168.000000,5.933845
62.733956,-167.000000,18.660926
62.733956,-166.000000,27.807328
62.733956,-165.000000,29.526147
62.733956,-164.000000,33.165586
62.733956,-163.000000,18.038770
62.733956,-162.000000,27.389024
62.733956,-161.000000,32.447117
62.733956,-160.000000,37.326375
62.733956,-159.000000,7.288615
62.733956,-158.000000,20.587615
62.733956,-157.000000,43.456616
62.733956,-156.000000,23.560869
62.733956,-155.000000,-18.825344
62.733956,-154.000000,17.577353
62.733956,-153.000000,43.017898
62.733956,-152.000000,171.333864
62.733956,-151.000000,94.031739
62.733956,-150.000000,-7.272572
62.733956,-149.000000,14.560867
62.733956,-148.000000,73.780405
62.733956,-147.000000,60.860321
62.733956,-146.000000,57.357675
62.733956,-145.000000,33.899684
62.733956,-144.000000,67.612668
62.733956,-143.000000,98.363007
62.733956,-142.000000,28.741882
62.733956,-141.000000,47.411886
62.733956,-140.000000,2.989967
62.733956,-139.000000,78.338367
62.733956,-138.000000,40.786061
62.733956,-137.000000,30.635994
62.733956,-136.000000,54.941133
62.733956,-135.000000,1.946100
62.733956,-134.000000,17.056335
62.733956,-133.000000,47.128532
62.733956,-132.000000,-1.959303
62.733956,-131.000000,5.317717
62.733956,-130.000000,23.184685
62.733956,-129.000000,37.759353
62.733956,-128.000000,43.904712
62.733956,-127.000000,66.481695
62.733956,-126.000000,27.355846
62.733956,-125.000000,20.868159
62.733956,-124.000000,12.787118
62.733956,-123.000000,-10.317020
62.733956,-122.000000,2.624917
62.733956,-121.000000,7.624631
62.733956,-120.000000,18.877271
62.733956,-119.000000,-5.314682
62.733956,-118.000000,-9.621053
62.733956,-117.000000,-16.261915
62.733956,-116.000000,-28.430008
62.733956,-115.000000,-33.490128
62.733956,-114.000000,-37.209391
62.733956,-113.000000,-21.582400
62.733956,-112.000000,-1.038093
62.733956,-111.000000,0.997116
62.733956,-110.000000,-14.853757
62.733956,-109.000000,-34.740368
62.733956,-108.000000,-1.740673
62.733956,-107.000000,-25.920358
62.733956,-106.000000,-5.135452
62.733956,-105.000000,-9.750845
62.733956,-104.000000,-10.608692
62.733956,-103.000000,-33.399228
62.733956,-102.000000,-37.328262
62.733956,-101.000000,-23.675345
62.733956,-100.000000,-46.411798
62.733956,-99.000000,-40.214040
62.733956,-98.000000,-38.762523
62.733956,-97.000000,-28.921912
62.733956,-96.000000,-31.970496
62.733956,-95.000000,-60.177457
62.733956,-94.000000,-51.851390
62.733956,-93.000000,-55.267932
62.733956,-92.000000,-43.208382
62.733956,-91.000000,-37.197013
62.733956,-90.000000,-59.095586
62.733956,-89.000000,-58.642066
62.733956,-88.000000,-36.273993
62.733956,-87.000000,-44.301099
62.733956,-86.000000,-40.259580
62.733956,-85.000000,-39.411604
62.733956,-84.000000,-49.808443
62.733956,-83.000000,-11.582346
62.733956,-82.000000,-7.663231
62.733956,-81.000000,-49.866140
62.733956,-80.000000,-50.670012
62.733956,-79.000000,-48.522976
62.733956,-78.000000,-60.061958
62.733956,-77.000000,-45.147735
62.733956,-76.000000,-43.666130
62.733956,-75.000000,-27.649875
62.733956,-74.000000,-22.860467
62.733956,-73.000000,-67.843080
62.733956,-72.000000,-47.648384
62.733956,-71.000000,-15.742927
62.733956,-70.000000,-15.874437
62.733956,-69.000000,0.685069
62.733956,-68.000000,29.657001
62.733956,-67.000000,-13.206001
62.733956,-66.000000,-25.857965
62.733956,-65.000000,17.857234
62.733956,-64.000000,8.652862
62.733956,-63.000000,37.234775
62.733956,-62.000000,65.497904
62.733956,-61.000000,35.206047
62.733956,-60.000000,-2.924173
62.733956,-59.000000,13.332742
62.733956,-58.000000,14.971310
62.733956,-57.000000,29.835164
62.733956,-56.000000,20.936974
62.733956,-55.000000,2.351051
62.733956,-54.000000,-2.081690
62.733956,-53.000000,-17.872718
62.733956,-52.000000,30.681898
62.733956,-51.000000,50.452019
62.733956,-50.000000,2.496557
62.733956,-49.000000,60.308538
62.733956,-48.000000,100.914796
62.733956,-47.000000,125.417189
62.733956,-46.000000,115.587175
62.733956,-45.000000,111.493486
62.733956,-44.000000,140.090719
62.733956,-43.000000,2.695328
62.733956,-42.000000,-10.490536
62.733956,-41.000000,79.792546
62.733956,-40.000000,34.949641
62.733956,-39.000000,33.441102
62.733956,-38.000000,39.719400
62.733956,-37.000000,38.530992
62.733956,-36.000000,48.904783
62.733956,-35.000000,50.406005
62.733956,-34.000000,28.471163
62.733956,-33.000000,48.092437
62.733956,-32.000000,58.916507
62.733956,-31.000000,52.139786
62.733956,-30.000000,51.882542
62.733956,-29.000000,82.093930
62.733956,-28.000000,96.509340
62.733956,-27.000000,88.085431
62.733956,-26.000000,60.830355
62.733956,-25.000000,94.844564
62.733956,-24.000000,50.644512
62.733956,-23.000000,56.025312
62.733956,-22.000000,48.750236
62.733956,-21.000000,61.245381
62.733956,-20.000000,21.855742
62.733956,-19.000000,47.735860
62.733956,-18.000000,57.775132
62.733956,-17.000000,26.330168
62.733956,-16.000000,38.678406
62.733956,-15.000000,31.174225
62.733956,-14.000000,61.640578
62.733956,-13.000000,73.681582
62.733956,-12.000000,60.976011
62.733956,-11.000000,69.708637
62.733956,-10.000000,59.634556
62.733956,-9.000000,44.644963
62.733956,-8.000000,69.960144
62.733956,-7.000000,105.691337
62.733956,-6.000000,97.968737
62.733956,-5.000000,50.686257
62.733956,-4.000000,54.641933
62.733956,-3.000000,62.082793
62.733956,-2.000000,17.367402
62.733956,-1.000000,33.175884
62.733956,0.000000,63.416107
62.733956,1.000000,32.248177
62.733956,2.000000,46.476503
62.733956,3.000000,35.478131
62.733956,4.000000,42.680002
62.733956,5.000000,41.705558
62.733956,6.000000,51.314540
62.733956,7.000000,33.434643
62.733956,8.000000,28.899394
62.733956,9.000000,84.472662
62.733956,10.000000,48.931646
62.733956,11.000000,108.380821
62.733956,12.000000,9.116281
62.733956,13.000000,-3.219501
62.733956,14.000000,20.895964
62.733956,15.000000,26.171087
62.733956,16.000000,47.084489
62.733956,17.000000,28.440045
62.733956,18.000000,-10.387779
62.733956,19.000000,-38.119075
62.733956,20.000000,-60.744515
62.733956,21.000000,-33.671579
62.733956,22.000000,2.450278
62.733956,23.000000,-4.230992
62.733956,24.000000,5.469031
62.733956,25.000000,18.842186
62.733956,26.000000,20.758187
62.733956,27.000000,14.423170
62.733956,28.000000,19.622257
62.733956,29.000000,22.227184
62.733956,30.000000,17.972019
62.733956,31.000000,13.784836
62.733956,32.000000,-0.626062
62.733956,33.000000,0.352865
62.733956,34.000000,6.348710
62.733956,35.000000,-9.399961
62.733956,36.000000,23.692717
62.733956,37.000000,29.288505
62.733956,38.000000,-1.832087
62.733956,39.000000,14.258665
62.733956,40.000000,25.674703
62.733956,41.000000,3.060395
62.733956,42.000000,7.785383
62.733956,43.000000,17.885354
62.733956,44.000000,60.025663
62.733956,45.000000,9.357675
62.733956,46.000000,16.666803
62.733956,47.000000,47.517118
62.733956,48.000000,67.203863
62.733956,49.000000,54.648016
62.733956,50.000000,37.513452
62.733956,51.000000,11.029720
62.733956,52.000000,-10.376367
62.733956,53.000000,-27.257322
62.733956,54.000000,24.014032
62.733956,55.000000,48.235750
62.733956,56.000000,20.013669
62.733956,57.000000,24.004397
62.733956,58.000000,6.486156
62.733956,59.000000,17.973911
62.733956,60.000000,66.498324
62.733956,61.000000,9.178681
62.733956,62.000000,-20.115426
62.733956,63.000000,-18.607926
62.733956,64.000000,1.206868
62.733956,65.000000,7.360004
62.733956,66.000000,22.623696
62.733956,67.000000,8.462878
62.733956,68.000000,22.493085
62.733956,69.000000,18.220662
62.733956,70.000000,2.242121
62.733956,71.000000,-15.683311
62.733956,72.000000,-23.014778
62.733956,73.000000,-8.748388
62.733956,74.000000,-8.121211
62.733956,75.000000,-1.292353
62.733956,76.000000,4.254778
62.733956,77.000000,-5.023058
62.733956,78.000000,-3.325116
62.733956,79.000000,17.397486
62.733956,80.000000,-16.459518
62.733956,81.000000,-6.254926
62.733956,82.000000,-11.758363
62.733956,83.000000,-8.856869
62.733956,84.000000,49.414563
62.733956,85.000000,15.061707
62.733956,86.000000,-20.017988
62.733956,87.000000,14.872553
62.733956,88.000000,11.719177
62.733956,89.000000,-26.343394
62.733956,90.000000,-1.238213
62.733956,91.000000,1.493586
62.733956,92.000000,19.223035
62.733956,93.000000,15.206723
62.733956,94.000000,-19.914634
62.733956,95.000000,-9.452918
62.733956,96.000000,1.625347
62.733956,97.000000,-5.823272
62.733956,98.000000,-2.403001
62.733956,99.000000,-7.547558
62.733956,100.000000,-20.422863
62.733956,101.000000,-18.401872
62.733956,102.000000,-16.504142
62.733956,103.000000,-29.081979
62.733956,104.000000,-42.261074
62.733956,105.000000,-12.712618
62.733956,106.000000,-30.412491
62.733956,107.000000,-41.631890
62.733956,108.000000,-23.140124
62.733956,109.000000,-10.123290
62.733956,110.000000,-21.033258
62.733956,111.000000,-28.042197
62.733956,112.000000,-23.474262
62.733956,113.000000,-12.339973
62.733956,114.000000,-8.212056
62.733956,115.000000,-41.777946
62.733956,116.000000,-64.470229
62.733956,117.000000,-39.314301
62.733956,118.000000,13.440806
62.733956,119.000000,22.416885
62.733956,120.000000,-12.963251
62.733956,121.000000,-31.875534
62.733956,122.000000,17.436903
62.733956,123.000000,12.708555
62.733956,124.000000,24.335195
62.733956,125.000000,-6.336122
62.733956,126.000000,-37.243084
62.733956,127.000000,-36.090977
62.733956,128.000000,-13.904915
62.733956,129.000000,-23.399560
62.733956,130.000000,3.730148
62.733956,131.000000,-32.434551
62.733956,132.000000,-10.799603
62.733956,133.000000,-23.817174
62.733956,134.000000,-17.589329
62.733956,135.000000,-42.414697
62.733956,136.000000,-73.696147
62.733956,137.000000,-61.638078
62.733956,138.000000,18.954275
62.733956,139.000000,26.680966
62.733956,140.000000,50.251617
62.733956,141.000000,80.608534
62.733956,142.000000,24.838283
62.733956,143.000000,12.541924
62.733956,144.000000,19.368908
62.733956,145.000000,40.623982
62.733956,146.000000,6.527429
62.733956,147.000000,37.226540
62.733956,148.000000,22.331599
62.733956,149.000000,29.452574
62.733956,150.000000,54.857469
62.733956,151.000000,-0.749070
62.733956,152.000000,-51.234005
62.733956,153.000000,-0.617260
62.733956,154.000000,30.741232
62.733956,155.000000,16.467634
62.733956,156.000000,10.731721
62.733956,157.000000,43.713790
62.733956,158.000000,51.138163
62.733956,159.000000,14.491362
62.733956,160.000000,17.770499
62.733956,161.000000,62.494751
62.733956,162.000000,0.737032
62.733956,163.000000,14.668818
62.733956,164.000000,21.725374
62.733956,165.000000,25.196406
62.733956,166.000000,26.770091
62.733956,167.000000,9.350365
62.733956,168.000000,49.334749
62.733956,169.000000,5.009712
62.733956,170.000000,17.670161
62.733956,171.000000,28.701558
62.733956,172.000000,42.025654
62.733956,173.000000,29.825155
62.733956,174.000000,31.373589
62.733956,175.000000,10.443513
62.733956,176.000000,13.496218
62.733956,177.000000,11.360573
62.733956,178.000000,54.563021
62.733956,179.000000,55.956697
62.733956,180.000000,4.497408
61.375449,-180.000000,26.601662
61.375449,-179.000000,18.700376
61.375449,-178.000000,-3.422086
61.375449,-177.000000,-17.562939
61.375449,-176.000000,11.139654
61.375449,-175.000000,20.918229
61.375449,-174.000000,33.734827
61.375449,-173.000000,43.819483
61.375449,-172.000000,15.978893
61.375449,-171.000000,11.064075
61.375449,-170.000000,28.189380
61.375449,-169.000000,8.757201
61.375449,-168.000000,26.836596
61.375449,-167.000000,25.934404
61.375449,-166.000000,26.545500
61.375449,-165.000000,25.361355
61.375449,-164.000000,27.282907
61.375449,-163.000000,35.137375
61.375449,-162.000000,19.211159
61.375449,-161.000000,-1.704700
61.375449,-160.000000,32.759647
61.375449,-159.000000,16.700272
61.375449,-158.000000,56.735135
61.375449,-157.000000,18.186357
61.375449,-156.000000,22.321795
61.375449,-155.000000,52.940772
61.375449,-154.000000,130.239750
61.375449,-153.000000,72.566599
61.375449,-152.000000,39.247662
61.375449,-151.000000,-40.354985
61.375449,-150.000000,-88.988671
61.375449,-149.000000,38.635133
61.375449,-148.000000,168.693416
61.375449,-147.000000,249.597044
61.375449,-146.000000,146.873553
61.375449,-145.000000,133.564429
61.375449,-144.000000,61.786380
61.375449,-143.000000,-16.130586
61.375449,-142.000000,160.815113
61.375449,-141.000000,201.837916
61.375449,-140.000000,123.723039
61.375449,-139.000000,-15.255992
61.375449,-138.000000,65.884456
61.375449,-137.000000,22.059031
61.375449,-136.000000,5.831414
61.375449,-135.000000,53.528416
61.375449,-134.000000,59.229073
61.375449,-133.000000,19.715216
61.375449,-132.000000,44.189082
61.375449,-131.000000,61.708803
61.375449,-130.000000,28.076140
61.375449,-129.000000,9.816126
61.375449,-128.000000,52.502732
61.375449,-127.000000,51.260509
61.375449,-126.000000,31.387928
61.375449,-125.000000,12.479985
61.375449,-124.000000,10.297554
61.375449,-123.000000,-12.428542
61.375449,-122.000000,-21.705790
61.375449,-121.000000,-0.470361
61.375449,-120.000000,8.044659
61.375449,-119.000000,-21.309508
61.375449,-118.000000,-20.819151
61.375449,-117.000000,-10.095099
61.375449,-116.000000,-35.196614
61.375449,-115.000000,-38.993167
61.375449,-114.000000,-48.398098
61.375449,-113.000000,-21.420206
61.375449,-112.000000,-27.359765
61.375449,-111.000000,-37.016644
61.375449,-110.000000,-28.822187
61.375449,-109.000000,-10.488929
61.375449,-108.000000,-51.949418
61.375449,-107.000000,5.399866
61.375449,-106.000000,-10.447520
61.375449,-105.000000,-23.162581
61.375449,-104.000000,-30.353846
61.375449,-103.000000,-32.291105
61.375449,-102.000000,-16.969702
61.375449,-101.000000,-34.116461
61.375449,-100.000000,-19.659146
61.375449,-99.000000,-29.494077
61.375449,-98.000000,-33.016704
61.375449,-97.000000,-64.423112
61.375449,-96.000000,-63.603259
61.375449,-95.000000,-56.396166
61.375449,-94.000000,-43.384972
61.375449,-93.000000,-59.776557
61.375449,-92.000000,-83.828525
61.375449,-91.000000,-52.989725
61.375449,-90.000000,-30.527573
61.375449,-89.000000,-38.591897
61.375449,-88.000000,-41.556866
61.375449,-87.000000,-53.714782
61.375449,-86.000000,-43.945874
61.375449,-85.000000,-42.371283
61.375449,-84.000000,-39.995474
61.375449,-83.000000,-42.106095
61.375449,-82.000000,-21.462591
61.375449,-81.000000,-4.940917
61.375449,-80.000000,-6.773737
61.375449,-79.000000,-11.347054
61.375449,-78.000000,-38.184072
61.375449,-77.000000,15.043648
61.375449,-76.000000,43.435377
61.375449,-75.000000,4.901607
61.375449,-74.000000,0.111204
61.375449,-73.000000,6.005783
61.375449,-72.000000,-33.405695
61.375449,-71.000000,-52.891313
61.375449,-70.000000,-34.453411
61.375449,-69.000000,-75.300309
61.375449,-68.000000,-67.886043
61.375449,-67.000000,-68.876396
61.375449,-66.000000,-26.536843
61.375449,-65.000000,18.982575
61.375449,-64.000000,33.519081
61.375449,-63.000000,19.864487
61.375449,-62.000000,17.397769
61.375449,-61.000000,110.639845
61.375449,-60.000000,24.546339
61.375449,-59.000000,10.138557
61.375449,-58.000000,13.237940
61.375449,-57.000000,10.150921
61.375449,-56.000000,28.387730
61.375449,-55.000000,32.371427
61.375449,-54.000000,48.752525
61.375449,-53.000000,24.049323
61.375449,-52.000000,28.133276
61.375449,-51.000000,5.192827
61.375449,-50.000000,73.849452
61.375449,-49.000000,2.690511
61.375449,-48.000000,34.690173
61.375449,-47.000000,50.645586
61.375449,-46.000000,40.141092
61.375449,-45.000000,24.890517
61.375449,-44.000000,165.776785
61.375449,-43.000000,44.731752
61.375449,-42.000000,62.741743
61.375449,-41.000000,69.574711
61.375449,-40.000000,35.728315
61.375449,-39.000000,34.294836
61.375449,-38.000000,63.029347
61.375449,-37.000000,53.991118
61.375449,-36.000000,53.623786
61.375449,-35.000000,44.210289
61.375449,-34.000000,46.798970
61.375449,-33.000000,58.418640
61.375449,-32.000000,56.453435
61.375449,-31.000000,62.556760
61.375449,-30.000000,75.585103
61.375449,-29.000000,94.083215
61.375449,-28.000000,75.597999
61.375449,-27.000000,102.530851
61.375449,-26.000000,84.323004
61.375449,-25.000000,70.897691
61.375449,-24.000000,73.445958
61.375449,-23.000000,57.956387
61.375449,-22.000000,63.266396
61.375449,-21.000000,65.971024
61.375449,-20.000000,44.106990
61.375449,-19.000000,32.720073
61.375449,-18.000000,41.870727
61.375449,-17.000000,43.443584
61.375449,-16.000000,36.591590
61.375449,-15.000000,48.416567
61.375449,-14.000000,48.128866
61.375449,-13.000000,60.131847
61.375449,-12.000000,54.090364
61.375449,-11.000000,54.924561
61.375449,-10.000000,42.348628
61.375449,-9.000000,86.663159
61.375449,-8.000000,45.994685
61.375449,-7.000000,56.705012
61.375449,-6.000000,42.185522
61.375449,-5.000000,66.582379
61.375449,-4.000000,22.292593
61.375449,-3.000000,-0.365799
61.375449,-2.000000,11.212845
61.375449,-1.000000,76.702207
61.375449,0.000000,90.787649
61.375449,1.000000,20.380636
61.375449,2.000000,32.853108
61.375449,3.000000,23.755486
61.375449,4.000000,32.399323
61.375449,5.000000,57.462642
61.375449,6.000000,60.068513
61.375449,7.000000,83.554709
61.375449,8.000000,107.375437
61.375449,9.000000,124.505878
61.375449,10.000000,66.024764
61.375449,11.000000,49.629580
61.375449,12.000000,45.099122
61.375449,13.000000,9.447765
61.375449,14.000000,38.183127
61.375449,15.000000,19.449065
61.375449,16.000000,12.991184
61.375449,17.000000,0.636687
61.375449,18.000000,-4.251704
61.375449,19.000000,-3.452817
61.375449,20.000000,-4.165321
61.375449,21.000000,-7.681836
61.375449,22.000000,-17.548828
61.375449,23.000000,12.885543
61.375449,24.000000,13.453073
61.375449,25.000000,41.703012
61.375449,26.000000,12.728501
61.375449,27.000000,-6.917093
61.375449,28.000000,16.251936
61.375449,29.000000,22.059179
61.375449,30.000000,40.544980
61.375449,31.000000,20.684778
61.375449,32.000000,1.359821
61.375449,33.000000,32.842203
61.375449,34.000000,32.183103
61.375449,35.000000,17.907803
61.375449,36.000000,-7.757700
61.375449,37.000000,11.428415
61.375449,38.000000,35.735623
61.375449,39.000000,29.196187
61.375449,40.000000,11.502013
61.375449,41.000000,39.458789
61.375449,42.000000,31.844457
61.375449,43.000000,37.038114
61.375449,44.000000,40.761416
61.375449,45.000000,28.962128
61.375449,46.000000,29.961233
61.375449,47.000000,28.992161
61.375449,48.000000,18.606143
61.375449,49.000000,34.764024
61.375449,50.000000,32.616834
61.375449,51.000000,30.572369
61.375449,52.000000,5.570583
61.375449,53.000000,22.493877
61.375449,54.000000,4.183327
61.375449,55.000000,-1.422561
61.375449,56.000000,2.261261
61.375449,57.000000,17.029688
61.375449,58.000000,-1.820372
61.375449,59.000000,14.662241
61.375449,60.000000,104.256138
61.375449,61.000000,21.553550
61.375449,62.000000,17.493143
61.375449,63.000000,2.288824
61.375449,64.000000,18.908368
61.375449,65.000000,6.353087
61.375449,66.000000,21.726128
61.375449,67.000000,-18.241559
61.375449,68.000000,-14.045845
61.375449,69.000000,-6.635957
61.375449,70.000000,-6.121027
61.375449,71.000000,8.940283
61.375449,72.000000,-10.374820
61.375449,73.000000,-32.362273
61.375449,74.000000,14.946553
61.375449,75.000000,4.851890
61.375449,76.000000,-31.370862
61.375449,77.000000,-18.926546
61.375449,78.000000,-2.317456
61.375449,79.000000,-2.537577
61.375449,80.000000,-16.106054
61.375449,81.000000,-31.581668
61.375449,82.000000,-4.777511
61.375449,83.000000,-5.457538
61.375449,84.000000,-36.357153
61.375449,85.000000,-0.619843
61.375449,86.000000,31.295765
61.375449,87.000000,15.641745
61.375449,88.000000,-26.558633
61.375449,89.000000,-7.570332
61.375449,90.000000,10.551840
61.375449,91.000000,0.850253
61.375449,92.000000,11.163968
61.375449,93.000000,-4.297253
61.375449,94.000000,41.933693
61.375449,95.000000,3.408015
61.375449,96.000000,-24.459588
61.375449,97.000000,-16.189788
61.375449,98.000000,-21.257817
61.375449,99.000000,-19.714884
61.375449,100.000000,-9.619513
61.375449,101.000000,-39.104978
61.375449,102.000000,-25.965525
61.375449,103.000000,-11.624089
61.375449,104.000000,-18.040598
61.375449,105.000000,-15.239020
61.375449,106.000000,-2.132579
61.375449,107.000000,-2.453042
61.375449,108.000000,-17.468760
61.375449,109.000000,-44.602579
61.375449,110.000000,-17.651687
61.375449,111.000000,2.667190
61.375449,112.000000,-13.520408
61.375449,113.000000,-24.474505
61.375449,114.000000,-23.444306
61.375449,115.000000,-26.416706
61.375449,116.000000,-21.388899
61.375449,117.000000,-6.033328
61.375449,118.000000,6.503690
61.375449,119.000000,-62.505812
61.375449,120.000000,-59.596864
61.375449,121.000000,3.769980
61.375449,122.000000,23.047290
61.375449,123.000000,16.042001
61.375449,124.000000,-20.403033
61.375449,125.000000,16.287593
61.375449,126.000000,39.396999
61.375449,127.000000,8.027452
61.375449,128.000000,-15.835624
61.375449,129.000000,2.284210
61.375449,130.000000,4.152061
61.375449,131.000000,19.542190
61.375449,132.000000,23.685539
61.375449,133.000000,27.414754
61.375449,134.000000,27.601817
61.375449,135.000000,8.679299
61.375449,136.000000,2.839671
61.375449,137.000000,43.082626
61.375449,138.000000,53.532070
61.375449,139.000000,47.668034
61.375449,140.000000,47.375645
61.375449,141.000000,31.967202
61.375449,142.000000,25.459386
61.375449,143.000000,83.734474
61.375449,144.000000,31.678335
61.375449,145.000000,32.862452
61.375449,146.000000,23.805348
61.375449,147.000000,29.686935
61.375449,148.000000,47.846013
61.375449,149.000000,45.432474
61.375449,150.000000,27.647467
61.375449,151.000000,18.198393
61.375449,152.000000,50.307489
61.375449,153.000000,37.287320
61.375449,154.000000,53.418975
61.375449,155.000000,83.961150
61.375449,156.000000,87.480108
61.375449,157.000000,7.266740
61.375449,158.000000,-5.057584
61.375449,159.000000,8.954741
61.375449,160.000000,19.639413
61.375449,161.000000,68.654966
61.375449,162.000000,25.945354
61.375449,163.000000,31.475568
61.375449,164.000000,4.038231
61.375449,165.000000,0.711948
61.375449,166.000000,24.042315
61.375449,167.000000,36.568458
61.375449,168.000000,38.131364
61.375449,169.000000,23.866775
61.375449,170.000000,52.239826
61.375449,171.000000,77.720726
61.375449,172.000000,90.368825
61.375449,173.000000,32.408573
61.375449,174.000000,-6.783232
61.375449,175.000000,18.675072
61.375449,176.000000,-15.468821
61.375449,177.000000,-67.308134
61.375449,178.000000,8.268134
61.375449,179.000000,81.690716
61.375449,180.000000,26.601662
60.073565,-180.000000,-36.648898
60.073565,-179.000000,49.066749
60.073565,-178.000000,32.427546
60.073565,-177.000000,10.526081
60.073565,-176.000000,-1.132421
60.073565,-175.000000,33.409632
60.073565,-174.000000,38.654024
60.073565,-173.000000,10.564707
60.073565,-172.000000,20.370373
60.073565,-171.000000,34.538331
60.073565,-170.000000,8.981793
60.073565,-169.000000,31.971852
60.073565,-168.000000,39.512980
60.073565,-167.000000,42.599960
60.073565,-166.000000,40.774298
60.073565,-165.000000,23.858306
60.073565,-164.000000,7.223997
60.073565,-163.000000,42.438957
60.073565,-162.000000,12.565734
60.073565,-161.000000,50.694286
60.073565,-160.000000,47.074777
60.073565,-159.000000,17.383757
60.073565,-158.000000,27.990091
60.073565,-157.000000,55.269750
60.073565,-156.000000,37.772070
60.073565,-155.000000,32.806546
60.073565,-154.000000,80.770724
60.073565,-153.000000,127.645406
60.073565,-152.000000,-55.970346
60.073565,-151.000000,22.818432
60.073565,-150.000000,163.328155
60.073565,-149.000000,82.172889
60.073565,-148.000000,40.577981
60.073565,-147.000000,25.996722
60.073565,-146.000000,26.123425
